ts,cch_windDir,g153_windDir,hka_windDir,lfs_windDir,sha_windDir,skg_windDir,tkl_windDir,ty1_windDir,cch_windspeed,g153_windspeed,hka_windspeed,lfs_windspeed,sha_windspeed,skg_windspeed,tkl_windspeed,ty1_windspeed
1667259900.0,6.0,3.0,14.0,3.0,33.0,4.0,21.0,320.0,47.0,20.0,25.0,29.0,17.0,28.0,25.0,14.0
1667259960.0,6.0,2.0,13.0,3.0,34.0,3.0,21.0,324.0,48.0,20.0,25.0,28.0,17.0,28.0,24.0,14.0
1667260020.0,6.0,3.0,13.0,3.0,34.0,3.0,21.0,327.0,47.0,22.0,25.0,28.0,17.0,29.0,24.0,13.0
1667260080.0,6.0,3.0,12.0,3.0,38.0,4.0,21.0,334.0,48.0,23.0,25.0,28.0,17.0,30.0,24.0,14.0
1667260140.0,6.0,3.0,11.0,2.0,39.0,5.0,23.0,337.0,47.0,23.0,26.0,28.0,18.0,33.0,23.0,14.0
1667260200.0,5.0,5.0,12.0,2.0,38.0,5.0,23.0,339.0,47.0,23.0,26.0,28.0,18.0,34.0,23.0,13.0
1667260260.0,5.0,3.0,10.0,1.0,39.0,6.0,24.0,318.0,48.0,23.0,26.0,27.0,18.0,34.0,22.0,14.0
1667260320.0,5.0,3.0,10.0,1.0,38.0,6.0,26.0,321.0,47.0,23.0,26.0,27.0,17.0,35.0,21.0,14.0
1667260380.0,5.0,1.0,9.0,1.0,37.0,8.0,27.0,317.0,46.0,22.0,26.0,28.0,16.0,35.0,19.0,13.0
1667260440.0,5.0,359.0,9.0,1.0,36.0,9.0,28.0,315.0,45.0,22.0,26.0,28.0,16.0,36.0,18.0,12.0
1667260500.0,6.0,360.0,9.0,360.0,37.0,11.0,29.0,314.0,45.0,22.0,26.0,28.0,16.0,36.0,18.0,14.0
1667260560.0,5.0,2.0,9.0,359.0,34.0,13.0,28.0,313.0,45.0,22.0,26.0,28.0,15.0,36.0,18.0,13.0
1667260620.0,6.0,5.0,9.0,359.0,33.0,13.0,29.0,313.0,46.0,21.0,25.0,28.0,15.0,35.0,18.0,14.0
1667260680.0,6.0,7.0,9.0,359.0,31.0,13.0,29.0,313.0,45.0,21.0,24.0,27.0,14.0,35.0,19.0,12.0
1667260740.0,7.0,10.0,8.0,359.0,29.0,13.0,27.0,313.0,44.0,21.0,24.0,28.0,13.0,34.0,18.0,13.0
1667260800.0,7.0,11.0,8.0,360.0,30.0,14.0,26.0,317.0,44.0,22.0,24.0,28.0,13.0,33.0,18.0,12.0
1667260860.0,7.0,15.0,8.0,1.0,29.0,15.0,24.0,314.0,43.0,22.0,24.0,29.0,12.0,34.0,19.0,12.0
1667260920.0,7.0,20.0,9.0,1.0,29.0,14.0,24.0,312.0,44.0,21.0,24.0,29.0,14.0,35.0,19.0,10.0
1667260980.0,6.0,23.0,10.0,1.0,31.0,14.0,22.0,298.0,45.0,22.0,23.0,29.0,14.0,36.0,19.0,10.0
1667261040.0,6.0,26.0,11.0,1.0,31.0,14.0,21.0,297.0,45.0,23.0,23.0,29.0,15.0,36.0,19.0,12.0
1667261100.0,7.0,24.0,12.0,1.0,31.0,14.0,19.0,296.0,45.0,23.0,22.0,29.0,15.0,37.0,19.0,11.0
1667261160.0,8.0,19.0,13.0,1.0,33.0,14.0,18.0,298.0,45.0,23.0,22.0,29.0,16.0,37.0,19.0,12.0
1667261220.0,7.0,18.0,15.0,2.0,33.0,14.0,18.0,302.0,44.0,22.0,23.0,30.0,16.0,37.0,19.0,11.0
1667261280.0,7.0,16.0,17.0,1.0,33.0,14.0,17.0,304.0,44.0,23.0,23.0,30.0,17.0,36.0,20.0,12.0
1667261340.0,6.0,12.0,19.0,1.0,37.0,12.0,17.0,305.0,45.0,22.0,24.0,30.0,18.0,35.0,21.0,11.0
1667261400.0,7.0,11.0,20.0,1.0,35.0,12.0,18.0,307.0,46.0,22.0,23.0,30.0,18.0,34.0,21.0,12.0
1667261460.0,7.0,9.0,20.0,360.0,35.0,11.0,16.0,310.0,46.0,22.0,24.0,30.0,18.0,34.0,21.0,12.0
1667261520.0,7.0,4.0,19.0,360.0,34.0,12.0,16.0,313.0,45.0,22.0,24.0,30.0,18.0,34.0,22.0,14.0
1667261580.0,8.0,1.0,18.0,360.0,33.0,13.0,16.0,314.0,44.0,22.0,24.0,30.0,18.0,33.0,23.0,14.0
1667261640.0,8.0,360.0,17.0,360.0,33.0,13.0,16.0,317.0,44.0,22.0,26.0,30.0,18.0,32.0,24.0,12.0
1667261700.0,8.0,1.0,16.0,360.0,32.0,12.0,17.0,319.0,44.0,21.0,26.0,30.0,19.0,33.0,24.0,12.0
1667261760.0,8.0,7.0,14.0,360.0,31.0,10.0,18.0,321.0,43.0,21.0,27.0,30.0,19.0,33.0,25.0,12.0
1667261820.0,9.0,8.0,12.0,360.0,32.0,10.0,18.0,321.0,43.0,20.0,26.0,29.0,19.0,33.0,25.0,12.0
1667261880.0,9.0,12.0,11.0,1.0,30.0,10.0,18.0,320.0,42.0,19.0,26.0,30.0,18.0,34.0,25.0,12.0
1667261940.0,9.0,13.0,10.0,1.0,30.0,12.0,19.0,320.0,42.0,19.0,25.0,30.0,18.0,35.0,27.0,12.0
1667262000.0,9.0,13.0,9.0,3.0,31.0,12.0,18.0,320.0,42.0,19.0,25.0,30.0,17.0,35.0,28.0,12.0
1667262060.0,9.0,351.0,10.0,3.0,31.0,12.0,19.0,323.0,44.0,19.0,25.0,30.0,17.0,34.0,27.0,12.0
1667262120.0,9.0,349.0,10.0,4.0,34.0,12.0,18.0,322.0,45.0,18.0,25.0,30.0,17.0,33.0,26.0,12.0
1667262180.0,9.0,349.0,10.0,3.0,34.0,12.0,18.0,323.0,45.0,18.0,25.0,30.0,18.0,33.0,25.0,13.0
1667262240.0,9.0,349.0,10.0,4.0,34.0,11.0,19.0,323.0,46.0,17.0,25.0,30.0,18.0,33.0,24.0,12.0
1667262300.0,9.0,8.0,9.0,3.0,33.0,10.0,18.0,324.0,46.0,17.0,25.0,30.0,17.0,31.0,24.0,13.0
1667262360.0,9.0,360.0,8.0,3.0,35.0,9.0,18.0,323.0,46.0,16.0,25.0,29.0,16.0,30.0,25.0,14.0
1667262420.0,9.0,360.0,9.0,3.0,37.0,8.0,17.0,321.0,47.0,17.0,25.0,30.0,17.0,30.0,24.0,14.0
1667262480.0,10.0,360.0,9.0,3.0,39.0,8.0,16.0,322.0,48.0,17.0,25.0,29.0,17.0,29.0,24.0,14.0
1667262540.0,11.0,360.0,9.0,2.0,38.0,8.0,16.0,321.0,48.0,16.0,26.0,29.0,17.0,28.0,24.0,14.0
1667262600.0,10.0,360.0,9.0,1.0,38.0,8.0,15.0,321.0,47.0,15.0,26.0,29.0,17.0,27.0,24.0,14.0
1667262660.0,11.0,351.0,8.0,1.0,39.0,8.0,14.0,320.0,46.0,16.0,26.0,29.0,17.0,28.0,26.0,12.0
1667262720.0,10.0,359.0,7.0,1.0,38.0,7.0,15.0,317.0,45.0,17.0,26.0,29.0,17.0,28.0,27.0,12.0
1667262780.0,10.0,2.0,7.0,2.0,38.0,6.0,15.0,315.0,46.0,16.0,26.0,29.0,17.0,28.0,27.0,12.0
1667262840.0,10.0,360.0,8.0,2.0,40.0,7.0,15.0,314.0,46.0,17.0,26.0,30.0,17.0,29.0,27.0,12.0
1667262900.0,10.0,1.0,10.0,2.0,39.0,8.0,14.0,313.0,46.0,16.0,26.0,30.0,17.0,30.0,26.0,11.0
1667262960.0,10.0,1.0,11.0,1.0,41.0,9.0,13.0,313.0,46.0,16.0,26.0,30.0,18.0,32.0,26.0,10.0
1667263020.0,10.0,1.0,12.0,1.0,41.0,10.0,14.0,312.0,45.0,16.0,26.0,30.0,18.0,33.0,27.0,10.0
1667263080.0,9.0,1.0,12.0,2.0,40.0,9.0,15.0,289.0,45.0,16.0,26.0,30.0,18.0,32.0,27.0,10.0
1667263140.0,9.0,2.0,12.0,2.0,40.0,10.0,14.0,296.0,46.0,18.0,26.0,30.0,18.0,33.0,27.0,11.0
1667263200.0,10.0,3.0,11.0,2.0,40.0,10.0,15.0,302.0,47.0,18.0,26.0,30.0,18.0,33.0,27.0,11.0
1667263260.0,9.0,4.0,11.0,2.0,40.0,9.0,15.0,304.0,46.0,18.0,26.0,30.0,18.0,33.0,26.0,11.0
1667263320.0,9.0,5.0,12.0,2.0,38.0,9.0,15.0,303.0,47.0,18.0,26.0,30.0,18.0,32.0,25.0,11.0
1667263380.0,10.0,3.0,13.0,2.0,38.0,9.0,16.0,304.0,45.0,19.0,25.0,30.0,18.0,32.0,24.0,11.0
1667263440.0,9.0,2.0,12.0,2.0,38.0,8.0,18.0,304.0,44.0,18.0,25.0,30.0,19.0,30.0,24.0,11.0
1667263500.0,9.0,2.0,11.0,1.0,39.0,7.0,19.0,304.0,45.0,19.0,25.0,30.0,19.0,30.0,23.0,11.0
1667263560.0,10.0,3.0,11.0,1.0,39.0,7.0,20.0,308.0,45.0,18.0,25.0,30.0,18.0,29.0,23.0,10.0
1667263620.0,10.0,2.0,12.0,1.0,37.0,8.0,20.0,312.0,46.0,18.0,25.0,30.0,17.0,28.0,22.0,10.0
1667263680.0,10.0,3.0,13.0,1.0,36.0,9.0,19.0,310.0,45.0,18.0,24.0,30.0,18.0,28.0,23.0,9.0
1667263740.0,10.0,326.0,13.0,1.0,34.0,9.0,19.0,310.0,45.0,17.0,24.0,30.0,17.0,28.0,22.0,9.0
1667263800.0,9.0,337.0,14.0,1.0,34.0,9.0,18.0,308.0,46.0,16.0,23.0,30.0,18.0,28.0,21.0,9.0
1667263860.0,10.0,344.0,14.0,1.0,34.0,10.0,17.0,313.0,46.0,16.0,23.0,32.0,18.0,28.0,21.0,9.0
1667263920.0,9.0,348.0,14.0,1.0,36.0,11.0,16.0,314.0,46.0,16.0,23.0,32.0,17.0,30.0,21.0,9.0
1667263980.0,9.0,349.0,14.0,1.0,37.0,11.0,15.0,315.0,46.0,16.0,22.0,32.0,17.0,30.0,22.0,9.0
1667264040.0,9.0,352.0,14.0,1.0,35.0,12.0,13.0,313.0,47.0,15.0,22.0,32.0,17.0,32.0,23.0,8.0
1667264100.0,10.0,357.0,14.0,2.0,33.0,14.0,12.0,313.0,46.0,14.0,22.0,32.0,16.0,32.0,25.0,8.0
1667264160.0,10.0,357.0,14.0,2.0,32.0,16.0,12.0,313.0,46.0,15.0,22.0,32.0,17.0,33.0,25.0,9.0
1667264220.0,10.0,3.0,13.0,3.0,34.0,15.0,11.0,275.0,45.0,15.0,22.0,32.0,17.0,35.0,24.0,9.0
1667264280.0,10.0,9.0,12.0,4.0,37.0,15.0,13.0,281.0,45.0,14.0,22.0,32.0,16.0,35.0,24.0,9.0
1667264340.0,10.0,12.0,13.0,5.0,39.0,15.0,16.0,289.0,44.0,14.0,22.0,32.0,17.0,36.0,24.0,9.0
1667264400.0,10.0,73.0,13.0,6.0,39.0,16.0,18.0,295.0,43.0,14.0,21.0,32.0,17.0,37.0,24.0,10.0
1667264460.0,9.0,67.0,13.0,7.0,38.0,15.0,20.0,300.0,42.0,14.0,21.0,32.0,16.0,37.0,24.0,11.0
1667264520.0,8.0,59.0,13.0,8.0,38.0,16.0,21.0,303.0,42.0,12.0,21.0,32.0,16.0,36.0,24.0,12.0
1667264580.0,8.0,51.0,13.0,8.0,36.0,17.0,22.0,305.0,41.0,12.0,22.0,32.0,16.0,36.0,24.0,11.0
1667264640.0,8.0,46.0,13.0,8.0,37.0,17.0,22.0,305.0,40.0,12.0,22.0,30.0,17.0,35.0,22.0,12.0
1667264700.0,8.0,38.0,13.0,7.0,39.0,17.0,23.0,308.0,40.0,13.0,22.0,30.0,18.0,35.0,22.0,12.0
1667264760.0,7.0,32.0,12.0,7.0,38.0,16.0,22.0,311.0,40.0,12.0,23.0,30.0,17.0,35.0,21.0,11.0
1667264820.0,7.0,32.0,12.0,7.0,38.0,15.0,24.0,314.0,42.0,14.0,23.0,30.0,18.0,34.0,22.0,11.0
1667264880.0,8.0,26.0,12.0,6.0,36.0,14.0,23.0,315.0,42.0,14.0,23.0,29.0,19.0,33.0,22.0,12.0
1667264940.0,8.0,9999.0,12.0,6.0,35.0,13.0,21.0,315.0,42.0,14.0,24.0,29.0,19.0,32.0,22.0,12.0
1667265000.0,8.0,11.0,13.0,6.0,36.0,13.0,20.0,314.0,43.0,12.0,24.0,29.0,18.0,32.0,22.0,11.0
1667265060.0,9.0,46.0,13.0,5.0,36.0,12.0,21.0,313.0,42.0,12.0,25.0,28.0,19.0,32.0,22.0,10.0
1667265120.0,10.0,9999.0,13.0,5.0,35.0,11.0,20.0,311.0,43.0,11.0,25.0,28.0,19.0,32.0,21.0,10.0
1667265180.0,10.0,9999.0,14.0,6.0,37.0,10.0,20.0,9999.0,43.0,11.0,24.0,29.0,18.0,33.0,21.0,10.0
1667265240.0,10.0,9999.0,14.0,8.0,35.0,9.0,21.0,9999.0,44.0,11.0,23.0,30.0,18.0,32.0,21.0,10.0
1667265300.0,10.0,9999.0,15.0,10.0,35.0,9.0,21.0,9999.0,44.0,11.0,23.0,30.0,18.0,33.0,21.0,10.0
1667265360.0,11.0,9999.0,15.0,10.0,36.0,10.0,23.0,9999.0,45.0,10.0,23.0,32.0,17.0,33.0,22.0,10.0
1667265420.0,10.0,9999.0,15.0,11.0,35.0,11.0,20.0,332.0,44.0,9.0,23.0,32.0,17.0,33.0,21.0,10.0
1667265480.0,10.0,357.0,15.0,12.0,34.0,11.0,19.0,331.0,44.0,9.0,23.0,33.0,17.0,35.0,21.0,10.0
1667265540.0,11.0,9999.0,15.0,14.0,35.0,11.0,18.0,325.0,44.0,9.0,23.0,35.0,18.0,35.0,21.0,9.0
1667265600.0,10.0,9999.0,14.0,16.0,33.0,12.0,20.0,325.0,44.0,9.0,23.0,36.0,17.0,35.0,20.0,10.0
1667265660.0,11.0,26.0,15.0,17.0,33.0,12.0,19.0,326.0,45.0,9.0,23.0,37.0,17.0,34.0,21.0,10.0
1667265720.0,11.0,26.0,16.0,17.0,34.0,13.0,20.0,326.0,47.0,10.0,23.0,37.0,17.0,35.0,22.0,10.0
1667265780.0,12.0,32.0,15.0,18.0,34.0,13.0,20.0,326.0,48.0,10.0,24.0,38.0,17.0,35.0,22.0,10.0
1667265840.0,12.0,36.0,15.0,17.0,34.0,13.0,18.0,326.0,48.0,10.0,24.0,39.0,16.0,34.0,23.0,11.0
1667265900.0,12.0,34.0,14.0,16.0,34.0,12.0,19.0,307.0,47.0,10.0,24.0,39.0,15.0,33.0,22.0,11.0
1667265960.0,12.0,34.0,15.0,15.0,34.0,12.0,20.0,309.0,46.0,10.0,24.0,40.0,15.0,32.0,22.0,12.0
1667266020.0,11.0,34.0,15.0,16.0,34.0,13.0,21.0,312.0,46.0,12.0,24.0,40.0,15.0,32.0,23.0,12.0
1667266080.0,11.0,37.0,17.0,15.0,33.0,13.0,22.0,313.0,46.0,11.0,25.0,41.0,15.0,31.0,22.0,12.0
1667266140.0,10.0,24.0,16.0,15.0,34.0,14.0,26.0,313.0,46.0,11.0,25.0,41.0,15.0,31.0,21.0,12.0
1667266200.0,10.0,23.0,16.0,13.0,36.0,13.0,24.0,313.0,46.0,11.0,24.0,42.0,15.0,31.0,21.0,12.0
1667266260.0,9.0,18.0,17.0,12.0,36.0,13.0,23.0,315.0,45.0,11.0,25.0,41.0,15.0,30.0,21.0,12.0
1667266320.0,9.0,18.0,17.0,13.0,36.0,12.0,23.0,317.0,42.0,10.0,24.0,42.0,15.0,30.0,20.0,12.0
1667266380.0,8.0,18.0,18.0,13.0,35.0,11.0,24.0,322.0,42.0,10.0,24.0,40.0,16.0,30.0,21.0,12.0
1667266440.0,9.0,18.0,17.0,13.0,37.0,11.0,26.0,324.0,41.0,10.0,24.0,40.0,17.0,30.0,21.0,11.0
1667266500.0,8.0,339.0,18.0,13.0,38.0,11.0,26.0,324.0,41.0,11.0,24.0,39.0,17.0,30.0,22.0,11.0
1667266560.0,8.0,11.0,19.0,13.0,38.0,11.0,25.0,326.0,40.0,11.0,24.0,39.0,17.0,30.0,22.0,11.0
1667266620.0,8.0,9999.0,20.0,14.0,39.0,12.0,25.0,326.0,40.0,10.0,23.0,37.0,17.0,30.0,23.0,11.0
1667266680.0,8.0,9999.0,19.0,15.0,40.0,12.0,26.0,327.0,40.0,12.0,23.0,37.0,17.0,32.0,24.0,12.0
1667266740.0,6.0,9999.0,19.0,14.0,41.0,9.0,24.0,326.0,40.0,12.0,22.0,35.0,16.0,32.0,26.0,12.0
1667266800.0,6.0,31.0,20.0,14.0,39.0,9.0,25.0,327.0,40.0,11.0,23.0,34.0,16.0,32.0,27.0,12.0
1667266860.0,6.0,28.0,19.0,13.0,38.0,9.0,24.0,325.0,39.0,11.0,23.0,35.0,16.0,32.0,27.0,12.0
1667266920.0,6.0,19.0,20.0,14.0,37.0,9.0,23.0,327.0,39.0,11.0,23.0,34.0,16.0,31.0,27.0,12.0
1667266980.0,5.0,13.0,20.0,14.0,38.0,10.0,22.0,325.0,39.0,11.0,23.0,34.0,15.0,32.0,27.0,12.0
1667267040.0,5.0,8.0,20.0,15.0,37.0,10.0,22.0,323.0,39.0,10.0,23.0,35.0,15.0,30.0,27.0,12.0
1667267100.0,5.0,4.0,19.0,17.0,38.0,9.0,23.0,322.0,39.0,10.0,23.0,35.0,15.0,30.0,27.0,13.0
1667267160.0,5.0,2.0,17.0,19.0,40.0,8.0,24.0,319.0,40.0,10.0,22.0,35.0,16.0,29.0,27.0,14.0
1667267220.0,5.0,1.0,17.0,19.0,40.0,7.0,23.0,317.0,40.0,10.0,23.0,36.0,16.0,30.0,26.0,14.0
1667267280.0,5.0,357.0,18.0,19.0,40.0,6.0,25.0,317.0,41.0,10.0,23.0,36.0,16.0,29.0,26.0,14.0
1667267340.0,7.0,352.0,19.0,20.0,41.0,8.0,26.0,316.0,42.0,10.0,24.0,37.0,16.0,30.0,26.0,15.0
1667267400.0,7.0,347.0,19.0,20.0,44.0,8.0,25.0,318.0,43.0,11.0,24.0,37.0,17.0,30.0,24.0,15.0
1667267460.0,8.0,343.0,20.0,21.0,45.0,7.0,26.0,318.0,43.0,11.0,24.0,37.0,17.0,29.0,25.0,15.0
1667267520.0,8.0,32.0,20.0,20.0,48.0,8.0,26.0,315.0,44.0,11.0,25.0,38.0,18.0,29.0,24.0,14.0
1667267580.0,8.0,343.0,22.0,21.0,48.0,7.0,28.0,316.0,44.0,12.0,25.0,39.0,19.0,28.0,24.0,15.0
1667267640.0,8.0,9999.0,24.0,21.0,50.0,6.0,29.0,316.0,44.0,12.0,27.0,39.0,19.0,27.0,24.0,15.0
1667267700.0,9.0,323.0,26.0,20.0,49.0,6.0,30.0,316.0,44.0,12.0,27.0,38.0,19.0,28.0,24.0,15.0
1667267760.0,9.0,325.0,26.0,19.0,48.0,6.0,30.0,316.0,44.0,12.0,28.0,39.0,19.0,28.0,23.0,15.0
1667267820.0,9.0,328.0,26.0,18.0,48.0,6.0,30.0,316.0,44.0,12.0,27.0,38.0,22.0,27.0,23.0,14.0
1667267880.0,9.0,333.0,26.0,19.0,49.0,6.0,27.0,318.0,43.0,12.0,27.0,38.0,22.0,26.0,23.0,13.0
1667267940.0,9.0,335.0,25.0,20.0,48.0,4.0,26.0,317.0,43.0,14.0,27.0,37.0,22.0,24.0,23.0,13.0
1667268000.0,8.0,338.0,26.0,20.0,48.0,4.0,27.0,316.0,42.0,12.0,26.0,37.0,22.0,23.0,23.0,14.0
1667268060.0,8.0,337.0,26.0,20.0,49.0,5.0,26.0,316.0,42.0,12.0,26.0,37.0,22.0,23.0,22.0,14.0
1667268120.0,8.0,339.0,25.0,20.0,47.0,4.0,26.0,314.0,42.0,13.0,24.0,36.0,21.0,24.0,22.0,14.0
1667268180.0,8.0,343.0,24.0,20.0,47.0,4.0,24.0,314.0,41.0,14.0,24.0,35.0,21.0,24.0,22.0,14.0
1667268240.0,8.0,348.0,22.0,20.0,45.0,5.0,22.0,314.0,42.0,14.0,22.0,36.0,21.0,25.0,21.0,14.0
1667268300.0,8.0,352.0,22.0,22.0,44.0,5.0,20.0,314.0,41.0,14.0,23.0,37.0,20.0,24.0,21.0,14.0
1667268360.0,8.0,355.0,24.0,23.0,45.0,5.0,20.0,315.0,41.0,13.0,24.0,37.0,20.0,24.0,22.0,14.0
1667268420.0,8.0,356.0,25.0,23.0,45.0,3.0,21.0,316.0,41.0,13.0,26.0,37.0,19.0,24.0,22.0,14.0
1667268480.0,8.0,356.0,25.0,23.0,42.0,5.0,22.0,316.0,40.0,12.0,27.0,38.0,19.0,24.0,23.0,14.0
1667268540.0,8.0,357.0,24.0,22.0,43.0,5.0,23.0,318.0,41.0,12.0,27.0,40.0,19.0,24.0,22.0,13.0
1667268600.0,10.0,359.0,23.0,23.0,41.0,3.0,23.0,317.0,41.0,14.0,27.0,41.0,19.0,24.0,22.0,14.0
1667268660.0,10.0,3.0,24.0,24.0,41.0,1.0,24.0,317.0,42.0,15.0,28.0,42.0,19.0,23.0,23.0,14.0
1667268720.0,11.0,5.0,26.0,24.0,43.0,360.0,25.0,317.0,43.0,15.0,29.0,44.0,19.0,23.0,23.0,14.0
1667268780.0,10.0,3.0,27.0,24.0,44.0,360.0,26.0,319.0,44.0,16.0,30.0,45.0,19.0,22.0,24.0,14.0
1667268840.0,11.0,5.0,28.0,24.0,42.0,360.0,28.0,320.0,43.0,16.0,30.0,45.0,19.0,22.0,23.0,14.0
1667268900.0,11.0,6.0,28.0,24.0,42.0,360.0,28.0,321.0,44.0,16.0,29.0,45.0,19.0,23.0,23.0,14.0
1667268960.0,10.0,5.0,26.0,24.0,39.0,1.0,28.0,323.0,45.0,17.0,27.0,44.0,19.0,23.0,23.0,14.0
1667269020.0,10.0,4.0,25.0,25.0,39.0,2.0,27.0,327.0,45.0,18.0,27.0,44.0,18.0,24.0,23.0,14.0
1667269080.0,10.0,7.0,25.0,26.0,41.0,1.0,28.0,332.0,45.0,19.0,26.0,44.0,18.0,24.0,21.0,14.0
1667269140.0,9.0,9.0,25.0,28.0,40.0,3.0,28.0,334.0,44.0,19.0,26.0,42.0,18.0,26.0,21.0,13.0
1667269200.0,8.0,8.0,25.0,27.0,38.0,5.0,26.0,337.0,42.0,19.0,26.0,40.0,17.0,26.0,20.0,13.0
1667269260.0,6.0,6.0,25.0,27.0,38.0,6.0,25.0,320.0,41.0,19.0,25.0,39.0,18.0,27.0,19.0,12.0
1667269320.0,6.0,5.0,25.0,28.0,36.0,8.0,26.0,320.0,40.0,19.0,24.0,37.0,18.0,29.0,19.0,12.0
1667269380.0,5.0,4.0,24.0,30.0,34.0,10.0,24.0,319.0,38.0,19.0,23.0,34.0,18.0,29.0,18.0,12.0
1667269440.0,4.0,4.0,24.0,30.0,35.0,10.0,22.0,318.0,37.0,19.0,23.0,33.0,18.0,30.0,17.0,12.0
1667269500.0,4.0,4.0,26.0,30.0,36.0,10.0,21.0,318.0,36.0,20.0,23.0,32.0,18.0,28.0,17.0,12.0
1667269560.0,4.0,5.0,28.0,29.0,36.0,10.0,22.0,319.0,33.0,19.0,24.0,30.0,18.0,27.0,16.0,12.0
1667269620.0,3.0,6.0,30.0,28.0,37.0,11.0,24.0,319.0,32.0,19.0,24.0,30.0,19.0,27.0,16.0,12.0
1667269680.0,3.0,7.0,32.0,29.0,37.0,11.0,23.0,320.0,31.0,18.0,25.0,28.0,19.0,26.0,17.0,12.0
1667269740.0,4.0,11.0,33.0,29.0,39.0,11.0,22.0,320.0,30.0,17.0,26.0,27.0,18.0,26.0,19.0,12.0
1667269800.0,4.0,15.0,33.0,29.0,41.0,12.0,23.0,320.0,30.0,17.0,26.0,27.0,19.0,25.0,19.0,12.0
1667269860.0,4.0,17.0,33.0,28.0,41.0,11.0,23.0,322.0,29.0,15.0,25.0,28.0,19.0,24.0,19.0,12.0
1667269920.0,4.0,19.0,33.0,27.0,40.0,11.0,21.0,323.0,29.0,14.0,26.0,29.0,18.0,23.0,20.0,12.0
1667269980.0,4.0,24.0,32.0,27.0,41.0,11.0,21.0,324.0,29.0,12.0,26.0,30.0,18.0,23.0,21.0,12.0
1667270040.0,5.0,24.0,31.0,25.0,41.0,11.0,23.0,325.0,30.0,14.0,26.0,30.0,18.0,23.0,22.0,12.0
1667270100.0,4.0,23.0,30.0,25.0,41.0,12.0,24.0,328.0,30.0,14.0,26.0,31.0,18.0,23.0,23.0,11.0
1667270160.0,4.0,21.0,30.0,25.0,42.0,11.0,23.0,330.0,30.0,14.0,25.0,33.0,19.0,24.0,24.0,11.0
1667270220.0,7.0,20.0,32.0,25.0,41.0,11.0,24.0,328.0,30.0,14.0,26.0,34.0,19.0,24.0,24.0,12.0
1667270280.0,8.0,15.0,30.0,22.0,40.0,13.0,24.0,328.0,30.0,14.0,26.0,36.0,18.0,24.0,24.0,12.0
1667270340.0,8.0,8.0,28.0,22.0,40.0,14.0,23.0,328.0,30.0,14.0,25.0,36.0,19.0,24.0,23.0,11.0
1667270400.0,9.0,2.0,28.0,24.0,41.0,14.0,23.0,328.0,32.0,14.0,26.0,36.0,18.0,24.0,24.0,11.0
1667270460.0,10.0,359.0,27.0,26.0,42.0,15.0,25.0,327.0,33.0,16.0,27.0,36.0,18.0,26.0,24.0,12.0
1667270520.0,9.0,356.0,28.0,27.0,44.0,15.0,25.0,327.0,33.0,16.0,28.0,35.0,19.0,27.0,25.0,12.0
1667270580.0,9.0,352.0,30.0,25.0,45.0,16.0,27.0,326.0,33.0,15.0,28.0,36.0,18.0,28.0,25.0,12.0
1667270640.0,10.0,350.0,31.0,26.0,45.0,15.0,28.0,329.0,33.0,14.0,29.0,36.0,18.0,28.0,26.0,12.0
1667270700.0,10.0,349.0,31.0,26.0,45.0,15.0,29.0,330.0,32.0,14.0,29.0,36.0,17.0,29.0,24.0,12.0
1667270760.0,11.0,354.0,30.0,26.0,45.0,15.0,30.0,328.0,33.0,12.0,28.0,35.0,16.0,29.0,24.0,12.0
1667270820.0,9.0,353.0,28.0,28.0,45.0,16.0,29.0,330.0,33.0,12.0,27.0,34.0,16.0,30.0,23.0,12.0
1667270880.0,7.0,354.0,28.0,30.0,46.0,14.0,30.0,328.0,34.0,13.0,26.0,32.0,16.0,29.0,22.0,12.0
1667270940.0,6.0,357.0,30.0,30.0,47.0,11.0,31.0,327.0,34.0,13.0,26.0,33.0,16.0,28.0,21.0,12.0
1667271000.0,6.0,359.0,30.0,29.0,46.0,8.0,30.0,327.0,34.0,12.0,25.0,33.0,17.0,28.0,21.0,12.0
1667271060.0,5.0,5.0,29.0,28.0,46.0,8.0,29.0,327.0,35.0,12.0,23.0,33.0,17.0,26.0,19.0,12.0
1667271120.0,5.0,12.0,27.0,28.0,46.0,8.0,29.0,327.0,34.0,12.0,22.0,32.0,18.0,25.0,18.0,12.0
1667271180.0,5.0,12.0,25.0,29.0,46.0,6.0,28.0,326.0,34.0,12.0,21.0,30.0,18.0,23.0,17.0,12.0
1667271240.0,5.0,12.0,23.0,30.0,47.0,6.0,27.0,325.0,35.0,11.0,20.0,30.0,18.0,23.0,16.0,12.0
1667271300.0,4.0,352.0,21.0,30.0,48.0,7.0,26.0,321.0,35.0,10.0,19.0,32.0,18.0,22.0,15.0,12.0
1667271360.0,3.0,349.0,20.0,31.0,49.0,8.0,23.0,320.0,35.0,10.0,19.0,33.0,19.0,22.0,15.0,13.0
1667271420.0,3.0,347.0,18.0,30.0,49.0,8.0,21.0,320.0,35.0,9.0,19.0,34.0,19.0,22.0,15.0,14.0
1667271480.0,3.0,348.0,16.0,29.0,46.0,7.0,20.0,320.0,33.0,8.0,19.0,33.0,19.0,22.0,15.0,14.0
1667271540.0,3.0,353.0,14.0,29.0,44.0,7.0,18.0,322.0,33.0,6.0,19.0,34.0,19.0,22.0,15.0,13.0
